event_count,country_United_States,country_Saudi_Arabia,country_India,country_Britain,country_Italy,average_load_time,max_load_time,event_bench_load_success_count,event_profile_search_success_count,event_add_profile_success_count,event_upgrade_plan_count,event_pricing_model_count,event_profile_load_fail_count,event_email_receipt_count,platform_all_count,platform_brbench_count,platform_fb_count,platform_hashtags_count,platform_ig._count,platform_ig_count,platform_li_count,platform_meta_count,platform_nan_count,platform_tk_count,platform_tw_count,platform_xch_count,platform_yt_count,platform_total_count,view_add,view_addprofiles,view_ads,view_bench,view_benchmark,view_brands,view_campaigns,view_connect,view_content-pillars,view_hashtag,view_nan,view_page,view_postsfeed,view_profile,view_proj,view_projecthome,view_reports,view_search,view_settings,view_upgradeplan
46,0,0,0,0,0,1.741,3.141,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,29,0,0,18,0,66.882,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,1,0,0,4,0
3,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,7.882,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,1.741,3.141,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,12.882,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
38,1,0,0,0,0,0.7748,1.504,0,1,2,0,0,0,11,0,0,0,0,0,11,0,0,14,7,0,6,0,54.2788,0,0,0,0,0,0,0,0,0,0,23,0,0,14,0,1,0,0,0,0
1221,0,0,0,0,0,1.3342892857142856,6.11,4,30,18,2,2,0,12,0,3,241,0,0,394,0,0,23,84,0,425,52,1297.444289285714,0,0,0,0,15,0,0,0,0,0,184,0,333,604,0,85,0,0,0,1
3,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,7.882,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0.7875000000000001,1.153,2,7,4,0,0,0,0,0,0,5,0,0,2,0,0,1,0,5,21,2,50.9405,0,0,0,0,10,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,1.2525,1.554,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,8,21,0,5,0,41.8065,0,0,0,0,0,0,0,0,0,0,15,0,0,18,0,1,0,0,0,0
125,0,0,0,0,0,1.609615384615385,3.396,8,7,3,0,0,0,7,0,0,0,0,0,70,0,0,13,3,3,33,3,155.0056153846154,0,0,0,0,30,0,2,0,0,0,36,0,0,47,0,9,1,0,0,0
24,0,0,0,0,0,1.331,2.096,2,1,1,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,11,0,31.427,0,0,0,0,7,0,1,0,0,0,10,0,0,3,0,1,2,0,0,0
149,1,0,0,0,0,1.1849411764705884,2.051,7,6,5,3,2,0,0,0,0,0,0,0,70,0,4,4,0,0,73,0,177.2359411764706,0,0,0,0,28,0,5,0,0,2,60,0,15,25,0,11,2,0,0,3
193,0,0,0,0,0,1.285238095238095,2.285,0,8,5,3,3,0,10,0,0,0,0,0,0,138,0,12,0,0,43,0,225.5702380952381,0,0,0,0,0,0,0,0,0,0,54,0,0,127,0,9,0,0,3,0
4,0,0,0,0,0,1.741,3.141,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
66,0,0,0,0,0,3.1982,4.437,3,5,2,2,2,0,12,0,0,27,0,0,0,0,0,18,0,0,21,0,99.6352,0,0,0,0,15,0,4,0,0,0,38,0,0,7,0,1,1,0,0,0
3,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,7.882,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
30,0,0,1,0,0,1.1363333333333332,1.426,0,2,1,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,15,0,36.562333333333335,0,0,0,0,0,0,0,0,0,0,11,0,18,0,0,1,0,0,0,0
30,0,0,1,0,0,6.1575,10.684,0,3,1,0,0,0,0,0,0,0,0,0,12,0,1,1,0,0,16,0,51.8415,0,0,0,0,0,0,0,0,0,0,22,0,0,6,0,2,0,0,0,0
12,0,0,1,0,0,0.261,0.261,1,1,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,6,0,16.522,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,1.741,3.141,0,0,0,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,32.882,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,6
190,0,0,0,0,0,3.1634999999999995,4.483,0,9,9,7,7,1,11,1,0,42,0,0,37,0,8,13,0,0,89,0,241.6465,0,0,2,0,0,0,0,1,0,0,107,0,0,41,0,33,0,0,0,6
111,0,1,0,0,0,0.7787272727272726,2.48,0,1,2,0,0,0,12,0,0,0,0,0,57,0,0,26,20,0,8,0,129.25872727272727,0,0,0,0,0,0,0,0,0,0,36,0,0,73,0,2,0,0,0,0
26,0,0,1,0,0,1.741,3.141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,21,0,32.882,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,6.784285714285715,13.215,0,4,3,0,0,0,12,0,0,0,0,0,29,0,0,16,0,0,15,0,98.99928571428572,0,0,0,0,0,0,0,0,0,0,36,0,0,22,0,2,0,0,0,0
3,0,0,1,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,8.882,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
44,0,0,0,0,0,1.64875,1.87,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,6,23,0,15,0,54.51875,0,0,0,0,0,0,0,0,0,0,23,0,0,17,0,3,1,0,0,0
25,0,0,1,0,0,1.741,3.141,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,18,2,36.882,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,2,0,0,0,0
14,0,0,0,0,0,1.741,3.141,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,0,21.882,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0
4,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8.882,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0
48,0,0,0,0,0,0.98,1.866,0,1,3,1,1,0,0,0,0,0,0,0,14,0,0,1,22,0,9,2,56.846,0,0,0,0,0,0,0,0,0,0,12,0,0,32,0,4,0,0,0,0
105,0,0,0,0,0,1.8509,2.804,0,2,1,1,1,0,12,0,0,0,0,0,61,0,0,28,0,0,18,0,128.6549,0,0,0,0,0,0,9,0,0,0,41,0,0,56,0,1,0,0,0,0
71,0,0,0,0,0,1.741,3.141,0,27,0,1,1,0,1,0,0,0,0,0,0,0,0,7,0,0,67,0,108.882,1,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0
50,0,0,0,0,0,9.3,22.313,0,2,2,0,0,0,9,0,0,0,0,0,15,0,0,17,11,0,7,0,94.613,0,0,0,0,0,0,0,0,0,0,27,0,0,22,0,1,0,0,0,0
111,0,0,1,0,0,1.7432307692307691,2.654,2,5,1,0,0,0,10,0,0,3,0,0,1,30,0,12,0,1,63,1,134.39723076923076,0,0,0,0,7,0,14,0,0,0,33,0,32,10,0,11,4,0,0,0
15,0,0,1,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,9,1,20.882,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
64,0,1,0,0,0,0.62225,0.991,6,10,10,0,0,0,0,0,0,0,0,0,3,0,0,0,3,32,26,0,91.61325,0,0,0,0,18,0,0,0,0,0,43,0,0,0,0,3,0,0,0,0
187,1,0,0,0,0,2.235863636363636,5.332,8,18,15,1,1,0,2,0,0,118,0,0,0,2,0,4,0,0,63,0,239.56786363636363,0,0,0,0,27,0,11,0,0,0,76,0,6,60,0,4,3,0,0,0
94,0,0,0,1,0,1.3834117647058823,2.861,2,4,4,0,0,0,7,0,0,30,0,0,19,0,0,10,6,0,25,4,116.24441176470587,0,0,0,0,6,4,3,0,0,0,35,0,0,45,0,0,1,0,0,0
168,0,0,0,0,0,1.906741935483871,3.218,0,6,5,1,1,0,10,1,0,77,0,0,29,4,0,12,0,0,45,0,196.12474193548388,0,0,0,0,0,13,1,0,0,0,40,0,7,97,0,10,0,0,0,0
145,0,0,0,0,0,1.1351666666666669,2.626,1,5,5,2,2,0,2,0,0,5,0,0,14,22,2,9,0,4,89,0,165.76116666666667,0,0,0,0,3,33,4,0,0,0,43,0,4,21,0,21,16,0,0,0
14,0,0,1,0,0,1.741,3.141,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,23.882,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
174,0,0,0,0,0,1.9541764705882352,5.023,0,12,10,5,5,0,11,0,0,0,0,0,72,0,0,14,0,0,88,0,223.97717647058823,0,0,0,0,0,0,0,0,0,0,89,0,0,44,0,36,0,0,0,5
30,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,27,0,0,3,0,46.882,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
75,1,0,0,0,0,5.0124,15.686,3,6,6,6,6,0,10,1,0,24,0,0,0,0,0,12,0,0,38,0,132.6984,0,0,0,0,14,0,4,0,0,0,45,0,0,0,0,5,2,0,0,5
55,0,0,0,0,0,4.00975,4.959,0,5,2,3,3,0,0,0,0,7,0,0,13,0,0,2,0,0,33,0,76.96875,0,0,0,0,0,0,0,0,0,0,33,0,0,15,0,4,0,0,0,3
13,0,0,1,0,0,1.741,3.141,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,5,0,21.882,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
73,0,0,0,0,0,1.847,3.486,0,1,1,10,11,1,0,0,0,0,0,0,0,0,0,1,37,0,35,0,102.333,0,0,0,0,0,0,0,0,0,0,23,0,0,32,0,8,0,0,0,10
13,1,0,0,0,0,1.603,1.603,0,1,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,5,0,18.206,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0
505,0,0,0,0,0,1.2103894736842105,6.027,28,19,19,0,0,18,1,0,0,204,0,0,125,0,0,5,15,0,140,16,597.2373894736842,0,0,0,0,118,0,7,0,0,0,124,0,10,181,0,64,1,0,0,0
169,0,0,0,0,0,0.8697272727272728,1.877,5,11,5,0,0,0,0,0,0,0,0,0,51,0,0,6,59,0,50,3,192.74672727272727,0,0,0,0,15,0,5,0,0,0,46,0,0,86,0,17,0,0,0,0
4,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,8.882,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
104,0,0,0,1,0,0.9712222222222222,1.616,1,2,2,0,0,0,11,1,0,0,0,0,32,28,0,24,0,0,19,0,123.58722222222222,0,0,0,0,4,5,0,0,0,0,38,0,0,52,0,5,0,0,0,0
154,0,0,0,0,0,1.9431875,2.622,21,8,7,0,0,0,12,0,0,0,0,0,96,0,0,14,0,0,44,0,206.5651875,0,0,0,0,69,0,0,0,0,0,54,0,0,13,0,18,0,0,0,0
20,0,0,0,0,0,1.673,1.673,0,1,1,0,0,0,2,0,0,0,0,0,7,0,0,8,0,0,5,0,27.346,0,0,0,0,0,0,0,0,0,0,16,0,0,4,0,0,0,0,0,0
39,0,0,0,0,0,1.741,3.141,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,1,0,0,38,0,60.882,5,0,0,0,0,0,0,0,0,0,20,0,0,0,0,14,0,0,0,0
23,0,0,0,0,0,1.8405,2.121,0,2,1,0,0,1,0,0,0,11,0,0,0,0,0,2,0,0,10,0,30.9615,0,0,0,0,0,0,0,0,0,0,15,0,0,8,0,0,0,0,0,0
4,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,8.882,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
38,1,0,0,0,0,1.4216666666666669,1.479,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,20,0,17,0,47.900666666666666,0,0,0,0,0,0,0,0,0,0,18,0,0,16,0,4,0,0,0,0
2,0,0,1,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,1.741,3.141,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,9,0,22.882,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
74,0,0,0,0,0,17.015636363636364,92.658,0,3,4,0,0,0,12,0,0,10,0,0,36,0,0,14,0,0,14,0,202.6736363636364,0,0,0,0,0,0,0,0,0,0,35,0,0,35,0,4,0,0,0,0
40,0,0,0,0,0,1.2503333333333335,2.16,0,1,1,0,0,0,9,0,0,0,0,0,23,0,0,13,0,0,4,0,54.41033333333333,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0
130,0,0,0,0,0,1.405,2.204,0,8,4,0,0,0,4,0,0,68,0,0,11,1,0,11,1,0,37,1,149.609,0,0,0,0,0,0,0,0,0,0,48,0,8,65,0,9,0,0,0,0
16,0,0,0,0,0,1.235,1.235,0,1,1,0,0,1,0,0,0,0,0,0,9,0,0,1,0,0,6,0,21.47,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,1,0,0,0,0
3,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,7.882,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,1.741,3.141,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
7,0,0,0,0,0,1.741,3.141,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,17.881999999999998,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3
95,1,0,0,0,0,2.00725,6.332,8,5,0,0,0,0,11,0,0,0,0,0,0,49,0,17,0,0,29,0,127.33925,0,0,0,0,32,0,2,0,0,0,48,0,3,7,0,2,1,0,0,0
81,0,0,0,0,0,1.02475,3.194,5,1,1,0,0,0,13,0,0,3,0,0,26,0,0,18,3,3,25,3,105.21875,0,0,0,0,17,0,5,0,0,0,24,0,10,18,0,4,3,0,0,0
28,0,0,0,0,0,1.741,3.141,0,0,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,53.882,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,13
24,0,0,0,0,0,9.496,16.573,0,1,1,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,12,0,52.069,0,0,0,0,0,0,0,0,0,0,15,0,0,7,0,2,0,0,0,0
30,0,0,0,0,0,1.741,3.141,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,22,0,41.882,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,2,0,0,0,0
45,0,0,0,0,0,2.3195,3.461,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,37,53.7805,0,0,0,0,0,0,0,0,0,0,10,0,0,35,0,0,0,0,0,0
57,1,0,0,0,0,8.238,14.445,0,7,2,0,0,1,0,0,0,17,0,0,16,0,0,1,0,0,23,0,89.68299999999999,0,0,0,0,0,0,0,0,0,0,21,0,0,27,0,9,0,0,0,0
2,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
354,0,0,0,0,0,1.6998125,16.722,21,16,12,1,2,0,2,0,0,0,0,0,236,0,0,6,0,0,97,15,426.4218125,0,0,0,0,72,0,5,0,0,0,90,0,0,151,0,36,0,0,0,0
407,0,0,0,0,0,2.466768292682927,7.251,3,6,5,1,1,0,1,0,0,90,0,0,50,0,0,4,21,169,54,19,433.7177682926829,0,0,0,0,12,8,0,0,0,0,43,0,3,327,0,13,1,0,0,0
22,0,0,0,1,0,1.741,3.141,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,14,0,0,8,0,41.882,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
63,1,0,0,0,0,3.39625,10.388,0,4,2,2,2,1,0,0,0,0,0,0,0,0,0,3,45,0,16,0,88.78425,0,0,0,0,0,0,0,0,0,0,21,0,0,40,0,3,0,0,0,0
44,0,0,0,0,0,2.92375,5.416,0,4,4,1,1,2,0,0,0,0,0,0,0,0,0,1,28,0,15,0,64.33975000000001,0,0,0,0,0,0,0,0,0,0,24,0,0,18,0,2,0,0,0,0
345,0,0,0,0,0,1.4972857142857143,2.929,0,7,7,18,18,0,12,0,0,211,0,0,0,0,0,19,0,0,119,0,415.4262857142857,0,0,0,0,0,0,0,0,0,0,107,0,0,189,0,35,0,0,0,18
16,0,0,1,0,0,1.741,3.141,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,8,0,23.882,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
85,0,0,0,0,0,2.904,8.747,7,2,2,2,2,0,12,0,3,6,0,0,28,0,0,14,0,0,34,0,123.651,0,0,0,0,26,0,8,0,0,0,30,0,8,5,0,7,1,0,0,0
29,0,0,0,0,0,5.233499999999999,6.401,0,2,1,0,0,0,0,0,0,14,0,0,0,0,1,1,0,0,13,0,43.6345,0,0,0,0,0,0,0,0,0,0,18,0,0,10,0,0,1,0,0,0
281,0,0,1,0,0,1.2429230769230768,2.941,0,6,5,0,0,0,12,0,0,68,0,0,43,49,0,14,0,42,25,40,309.18392307692307,0,0,0,0,0,2,0,0,0,0,43,0,0,231,0,5,0,0,0,0
232,0,0,0,0,0,2.947829268292683,14.346,0,34,19,0,0,0,0,0,0,36,0,0,38,18,0,1,0,32,107,0,302.2938292682927,0,0,0,0,0,0,0,0,0,0,117,0,0,86,0,29,0,0,0,0
2,0,0,0,1,0,1.741,3.141,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9.882,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
85,1,0,0,0,0,1.2368666666666668,2.532,2,1,1,0,0,0,0,0,0,0,0,0,36,0,0,1,0,0,48,0,92.76886666666668,0,0,0,0,6,0,29,0,0,0,12,0,11,24,0,2,1,0,0,0
47,0,0,0,0,0,1.1216666666666668,1.905,0,1,1,0,0,0,9,0,0,20,0,0,0,0,0,21,0,0,6,0,61.02666666666667,0,0,0,0,0,0,0,0,0,0,29,0,0,18,0,0,0,0,0,0
13,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,18.882,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
294,0,0,0,0,0,2.787595744680851,18.87,0,14,5,5,5,0,10,1,0,62,0,0,0,59,0,17,0,40,119,0,358.65759574468086,0,0,0,0,0,0,0,0,0,0,127,0,0,148,0,18,0,0,0,5
65,0,0,0,0,0,1.5604,2.377,1,2,2,1,1,0,0,0,0,48,0,0,0,0,0,5,0,0,12,0,75.9374,0,0,0,0,4,0,0,0,0,0,17,0,0,39,0,5,0,0,0,0
5,0,0,0,0,0,1.741,3.141,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,13.882,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
318,0,1,0,0,0,1.7929056603773583,17.253,17,7,6,1,1,0,12,0,11,33,0,0,106,0,1,20,22,0,122,3,381.0459056603773,0,0,0,0,52,40,19,0,0,0,70,0,10,106,0,18,3,0,0,0
31,0,0,0,0,0,1.684,1.992,0,1,3,1,1,1,0,0,0,2,0,0,19,0,0,1,2,0,7,0,41.676,0,0,0,0,0,0,0,0,0,0,15,0,0,16,0,0,0,0,0,0
106,1,0,0,0,0,1.6033636363636363,2.336,0,6,6,0,0,0,2,0,0,20,0,0,29,0,0,5,0,17,35,0,123.93936363636364,0,0,0,0,0,0,0,0,0,0,42,0,4,50,0,10,0,0,0,0
2,0,0,1,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
85,0,0,0,0,0,3.697692307692308,13.712,0,1,1,4,3,0,0,0,0,0,0,0,64,0,0,1,0,0,20,0,111.40969230769232,0,0,0,0,0,0,0,0,0,0,20,0,0,61,0,0,0,0,0,4
15,1,0,0,0,0,1.741,3.141,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,21.882,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0
8,1,0,0,0,0,1.741,3.141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,13.882,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0
53,0,0,0,0,0,2.171,4.085,0,1,1,0,0,0,12,0,0,31,0,0,0,0,0,17,0,0,5,0,73.256,0,0,0,0,0,0,0,0,0,0,25,0,0,28,0,0,0,0,0,0
4,0,0,0,0,0,1.741,3.141,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10.882,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
76,0,0,0,0,0,1.0187272727272727,1.649,0,2,2,0,0,1,0,0,0,21,0,0,25,0,0,1,0,0,29,0,83.66772727272728,0,0,0,0,0,12,0,0,0,0,18,0,0,40,0,6,0,0,0,0
136,0,0,0,1,0,2.0047894736842107,4.472,0,9,6,0,0,0,1,0,0,0,0,0,0,0,0,7,0,89,40,0,159.47678947368422,0,0,0,0,0,0,0,0,0,0,53,0,0,71,0,12,0,0,0,0
49,0,0,0,0,0,1.552,1.552,0,3,0,1,1,0,11,0,0,0,0,0,0,0,0,16,0,21,12,0,68.104,0,0,0,0,0,0,0,0,0,0,29,0,0,16,0,4,0,0,0,0
28,0,0,0,1,0,2.0835,2.839,0,1,1,0,0,1,12,0,0,0,0,0,10,0,0,14,0,0,4,0,48.9225,0,0,0,0,0,0,0,0,0,0,20,0,0,8,0,0,0,0,0,0
44,0,0,0,0,0,1.9026666666666667,2.659,0,1,1,1,1,0,12,0,0,0,0,0,0,0,0,25,14,0,5,0,64.56166666666667,0,0,0,0,0,0,0,0,0,0,31,0,0,12,0,1,0,0,0,0
20,0,0,0,0,0,12.829,13.616,0,1,1,0,0,0,1,0,0,11,0,0,0,0,0,4,0,0,5,0,49.445,0,0,0,0,0,0,0,0,0,0,12,0,0,8,0,0,0,0,0,0
71,0,0,0,0,0,1.1685714285714286,2.272,0,2,2,0,0,0,6,0,0,42,0,0,0,0,0,17,0,0,12,0,84.44057142857143,0,0,0,0,0,0,0,0,0,0,33,0,0,36,0,2,0,0,0,0
35,0,0,0,0,0,1.6225,1.798,0,1,1,0,0,0,8,0,0,0,0,0,0,0,0,14,15,0,6,0,48.4205,0,0,0,0,0,0,0,0,0,0,23,0,0,12,0,0,0,0,0,0
36,0,0,0,0,0,1.741,3.141,0,0,0,2,2,0,12,0,0,0,0,0,0,0,0,27,0,0,9,0,56.882,2,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
58,0,0,0,0,0,3.5056666666666665,8.381,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,6,45,0,7,0,76.88666666666667,0,0,0,0,0,0,0,0,0,0,15,0,0,42,0,1,0,0,0,0
31,0,0,0,0,0,1.333,3.848,0,1,1,0,0,0,0,0,0,24,0,0,0,0,0,1,0,0,6,0,38.181,0,0,0,0,0,0,0,0,0,0,8,0,0,22,0,1,0,0,0,0
4,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,8.882,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
3,0,0,1,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,8.882,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
45,0,0,1,0,0,9.137333333333332,22.988,0,2,2,0,0,0,12,0,0,0,0,0,17,0,0,17,0,0,11,0,94.12533333333332,0,0,0,0,0,0,0,0,0,0,31,0,0,11,0,3,0,0,0,0
116,0,0,1,0,0,1.6587500000000002,5.314,13,15,17,0,0,0,2,0,0,26,0,0,25,16,0,7,0,7,35,0,170.97275000000002,0,0,0,0,40,0,0,0,0,0,74,0,0,0,0,2,0,0,0,0
175,0,0,0,0,0,1.5347,2.7,0,7,11,0,0,0,0,0,0,30,0,0,4,0,1,1,50,0,83,6,197.2347,0,0,0,0,0,0,0,0,0,4,58,0,0,65,0,45,2,0,1,0
8,0,0,1,0,0,1.741,3.141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,14.882,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
356,0,1,0,0,0,1.8073947368421053,4.417,0,20,18,2,2,0,6,0,0,0,0,0,0,223,0,8,0,0,125,0,410.2243947368421,0,0,0,0,0,0,0,0,0,0,111,0,0,183,0,62,0,0,0,0
29,0,0,0,0,0,1.247,1.247,0,1,1,0,0,0,12,0,0,0,0,0,0,5,0,16,0,0,8,0,45.494,0,0,0,0,0,0,0,0,0,0,25,0,0,2,0,2,0,0,0,0
28,0,0,0,0,0,1.033,1.804,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,0,30.837,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,13,0,0,0,0
36,0,0,0,0,0,2.4474,2.933,0,1,1,0,0,0,0,0,0,0,0,0,29,0,0,5,0,0,6,0,47.3804,0,0,0,0,0,0,0,0,0,0,13,0,0,26,0,1,0,0,0,0
2,0,0,1,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
16,0,0,0,1,0,1.741,3.141,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,11,0,27.882,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
58,0,0,0,0,0,0.9741428571428572,1.387,2,1,1,0,0,0,5,0,0,12,0,0,1,0,1,7,1,1,34,1,69.36114285714285,0,0,0,0,7,0,3,0,0,8,25,0,13,0,0,1,1,0,0,0
43,0,0,0,0,0,0.501,0.501,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,39,0,48.002,0,0,0,0,0,0,0,0,0,27,16,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,1.741,3.141,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
